ST,County,StateFIPS,CountyFIPS,S_C_Rate,Population,S_Homicide_Rate,S_Suicide_Rate
TX,HARRISON,48,203,16.48061274,464066,6.862747554,8.891515991
TX,HARTLEY,48,205,13.17087463,42248,,8.870180871
TX,HASKELL,48,207,14.97251474,41099,,12.12060717
TX,HAYS,48,209,8.091745408,1152143,1.713876632,6.218656193
TX,HEMPHILL,48,211,13.85675339,27652,,11.92325292
TX,HENDERSON,48,213,13.41196288,550330,3.017231705,9.897991812
TX,HIDALGO,48,215,4.98511003,5521974,2.248838525,2.536867104
TX,HILL,48,217,11.30932594,245097,2.703937512,8.176192002
TX,HOCKLEY,48,219,10.28710883,162163,2.407621216,7.368780084
TX,HOOD,48,221,12.60407338,362580,2.010906294,10.26998572
TX,HOPKINS,48,223,13.92288518,246725,3.21873152,10.40473678
TX,HOUSTON,48,225,12.82319949,163091,3.356407921,8.993451992
TX,HOWARD,48,227,10.98333118,247769,,6.460783047
TX,HUDSPETH,48,229,6.561693475,23531,1.588282773,4.748805058
TX,HUNT,48,231,8.798550354,605805,1.647537317,6.999112433
TX,HUTCHINSON,48,233,9.120561827,153710,,7.200443547
TX,IRION,48,235,11.51735377,11122,3.455206132,7.60145349
TX,JACK,48,237,12.41824004,62950,2.043507854,9.903153447
TX,JACKSON,48,239,12.99775493,99731,1.94966324,10.39820395
TX,JASPER,48,241,15.77514436,249525,3.898455214,11.33271865
TX,JEFF DAVIS,48,243,9.507736921,16044,,8.187217904
TX,JEFFERSON,48,245,14.46509269,1762872,5.290734292,8.724083141
TX,JIM HOGG,48,247,6.046166106,36796,2.902159731,2.620005313
TX,JIM WELLS,48,249,10.14262757,287886,3.251198428,6.613548939
TX,JOHNSON,48,251,10.35297097,1068127,3.237176793,6.852024213
TX,JONES,48,253,13.28757152,140621,2.62831085,10.14820023
TX,KARNES,48,255,12.83712965,104050,3.063405938,9.117279579
TX,KAUFMAN,48,257,11.73685264,736068,5.358546658,6.161847638
TX,KENDALL,48,259,10.81389626,244459,4.33552523,6.250560183
TX,KENEDY,48,261,5.190237315,2911,2.737892176,2.301173178
TX,KENT,48,263,11.9522954,5636,,
TX,KERR,48,265,16.53434091,347832,2.551595819,13.26829826
TX,KIMBLE,48,267,17.03793277,31777,,13.57003495
TX,KING,48,269,,1901,,
TX,KINNEY,48,271,6.382768845,25061,,4.835430943
TX,KLEBERG,48,273,9.67136825,224109,3.324532836,6.145348576
TX,KNOX,48,275,,26166,,
TX,LAMAR,48,277,17.19053017,347534,4.118564519,12.26615955
TX,LAMB,48,279,9.767223212,97171,2.162209719,7.157659758
TX,LAMPASAS,48,281,13.85420726,139484,4.225684131,8.994670507
TX,LA SALLE,48,283,7.351096155,49328,3.449676408,3.408608832
TX,LAVACA,48,285,14.05167711,135620,1.859780794,11.43420784
TX,LEE,48,287,9.322479229,116205,1.602653814,7.516672114
TX,LEON,48,289,10.60492177,117659,2.709286583,7.702114714
TX,LIBERTY,48,291,12.50343276,533302,5.96180985,6.330781795
TX,LIMESTONE,48,293,11.66916737,163803,2.969078087,8.216750986
TX,LIPSCOMB,48,295,14.10991625,23618,,12.09421393
TX,LIVE OAK,48,297,11.86978463,81565,3.509882553,7.594109524
TX,LLANO,48,299,13.87175104,134511,2.774350208,10.56895317
TX,LOVING,48,301,17.24855543,587,5.812013244,10.96783144
TX,LUBBOCK,48,303,10.26891821,1974809,2.366949232,7.392164524
TX,LYNN,48,305,10.39395113,40909,2.486396152,7.377667271
TX,MC CULLOCH,48,307,13.64730155,57857,,11.0382586
TX,MC LENNAN,48,309,12.84889247,1658248,3.781415196,8.433941745
TX,MC MULLEN,48,311,7.410659544,5160,3.231392243,3.662244542
TX,MADISON,48,313,9.570968535,95606,2.796455827,6.656352602
TX,MARION,48,315,17.52484958,73126,7.279022169,9.279890822
TX,MARTIN,48,317,12.41419151,34731,3.380101649,8.6653515
TX,MASON,48,319,16.11933266,28162,,13.01946099
TX,MATAGORDA,48,321,10.68924517,256325,2.210430328,8.280865855
TX,MAVERICK,48,323,5.525060292,384489,2.604671281,2.644135997
TX,MEDINA,48,325,10.5225345,325415,4.540443911,5.736862029
TX,MENARD,48,327,11.93507719,15417,2.908548223,8.224170838
TX,MIDLAND,48,329,12.06985211,1000566,3.507089102,8.243936721
TX,MILAM,48,331,10.8753037,171922,2.861922026,7.676684965
TX,MILLS,48,333,13.67941735,34143,,11.00642775
TX,MITCHELL,48,335,13.49350063,64858,4.331247116,8.829080659
TX,MONTAGUE,48,337,13.20917945,137490,1.9534702,10.51153013
TX,MONTGOMERY,48,339,12.32311828,3307120,5.932705396,6.183424149
TX,MOORE,48,341,12.09328984,153259,3.371462621,8.208778556
TX,MORRIS,48,343,18.32467806,90082,4.404970686,12.97998029
TX,MOTLEY,48,345,,8359,,
TX,NACOGDOCHES,48,347,14.40694051,453457,4.031976524,9.834089083
TX,NAVARRO,48,349,13.46601634,335242,2.96572979,10.13958969
TX,NEWTON,48,351,14.46358267,100460,3.472534166,10.00344705
TX,NOLAN,48,353,12.7029602,105605,2.567619614,9.662358021
TX,NUECES,48,355,10.11202376,2412301,3.154726075,6.70379291
TX,OCHILTREE,48,357,12.20241364,72966,,10.67711193
TX,OLDHAM,48,359,11.48461039,14388,2.835706268,8.223548177
TX,ORANGE,48,361,14.85669323,577727,5.071382501,9.293811104
TX,PALO PINTO,48,363,12.86502679,196138,2.005574519,10.46812066
TX,PANOLA,48,365,16.19235632,166629,6.971268866,8.428897811
TX,PARKER,48,367,10.27370732,827268,3.214472843,6.781907409
TX,PARMER,48,369,7.065894129,70682,,4.532837743
TX,PECOS,48,371,11.48511974,109095,,9.141217751
TX,POLK,48,373,15.24404267,320084,4.161448429,10.68835176
TX,POTTER,48,375,11.31413154,849808,2.659304423,8.122966237
TX,PRESIDIO,48,377,,52615,,
TX,RAINS,48,379,15.56918557,76901,3.201727677,11.92800507
TX,RANDALL,48,381,11.25908134,859447,2.666624527,8.148019389
TX,REAGAN,48,383,12.29961436,24334,3.339981487,8.641539403
TX,REAL,48,385,16.2222561,23325,3.076634777,12.72608021
TX,RED RIVER,48,387,18.32859439,88975,4.649731911,12.97599603
TX,REEVES,48,389,16.53443908,96623,4.313331934,11.78977395
TX,REFUGIO,48,391,11.96400113,51341,1.858485613,9.408583416
TX,ROBERTS,48,393,11.52098237,6496,,10.10301531
TX,ROBERTSON,48,395,10.12396622,115905,2.792818268,7.243872382
TX,ROCKWALL,48,397,10.33744786,566147,4.54406772,5.625988605
TX,RUNNELS,48,399,11.54123443,73038,2.847837068,8.193776827
TX,RUSK,48,401,14.52085116,375731,4.432437873,9.488187322
TX,SABINE,48,403,18.08298774,74009,4.191420999,13.05328254
TX,SAN AUGUSTINE,48,405,15.18791509,61882,3.812351157,10.88364766
TX,SAN JACINTO,48,407,12.55049646,186076,2.782229797,9.443334712
TX,SAN PATRICIO,48,409,10.50211223,460016,3.202194426,7.028545392
TX,SAN SABA,48,411,13.71888026,41490,2.385892219,10.83592716
TX,SCHLEICHER,48,413,11.91506771,22935,3.057849235,8.119116935
TX,SCURRY,48,415,12.10797081,118793,,8.341046559
TX,SHACKELFORD,48,417,17.35939873,23483,,14.00587852
TX,SHELBY,48,419,15.70141894,179412,4.254964675,10.60744715
TX,SHERMAN,48,421,9.500177927,21358,,7.084878454
TX,SMITH,48,423,15.74944087,1483306,3.838652023,11.23079906
TX,SOMERVELL,48,425,13.03267758,59502,1.748286017,10.86056465
TX,STARR,48,427,5.392463844,430138,2.785834796,2.378549007
TX,STEPHENS,48,429,16.21148422,66693,,12.24867696
TX,STERLING,48,431,12.23448159,8397,3.96328277,7.92656554
TX,STONEWALL,48,433,14.46668027,10148,,12.98291819
TX,SUTTON,48,435,8.750346368,28635,,7.500296887
TX,SWISHER,48,437,9.768964001,54385,,7.908208953
TX,TARRANT,48,439,10.28775741,12929274,4.157705641,5.922297978
TX,TAYLOR,48,441,12.73564441,926591,2.379186318,9.796649546
TX,TERRELL,48,443,7.309126724,6511,,6.395485883
TX,TERRY,48,445,10.40829358,88336,2.572836615,7.367668488
TX,THROCKMORTON,48,447,12.97552038,11374,,9.342374676
TX,TITUS,48,449,15.55853368,225340,,12.37610634
TX,TOM GREEN,48,451,11.61056743,783649,3.028843678,8.076916476
TX,TRAVIS,48,453,7.948401652,7445074,1.58656941,6.182954318
TX,TRINITY,48,455,14.77260168,100998,3.93576614,10.4055187
TX,TYLER,48,457,15.53731057,151069,3.50465652,11.62377746
TX,UPSHUR,48,459,15.34182045,276965,4.387319158,10.26467124
TX,UPTON,48,461,11.75771149,23264,3.508349397,8.012311462
TX,UVALDE,48,463,10.08598301,186201,2.8271316,6.953215557
TX,VAL VERDE,48,465,7.022726449,341211,,6.34310776
TX,VAN ZANDT,48,467,14.74779688,367779,3.182802951,11.07906981
TX,VICTORIA,48,469,12.74766754,617114,,10.58296928
TX,WALKER,48,471,12.26698812,476528,2.723537073,9.255597533
TX,WALLER,48,473,11.72337407,306555,5.635576391,5.900033285
TX,WARD,48,475,10.51387096,76422,3.52913151,6.764168728
TX,WASHINGTON,48,477,10.02971809,236491,2.975850423,6.98038988
TX,WEBB,48,479,5.614344691,1782548,2.627991132,2.588173084
TX,WHARTON,48,481,8.949634365,287951,2.800928788,6.015328016
TX,WHEELER,48,483,15.4919001,38512,,12.47958619
TX,WICHITA,48,485,11.6147391,919973,2.668250875,8.475620427
TX,WILBARGER,48,487,10.44979851,93436,2.394745493,7.61964475
TX,WILLACY,48,489,4.844321186,153836,2.199836674,2.468965629
TX,WILLIAMSON,48,491,9.087060754,3088466,2.208610477,6.633049113
TX,WILSON,48,493,10.45115501,306725,4.349326557,5.86768852
TX,WINKLER,48,495,12.69294007,51197,4.722954444,7.615764041
TX,WISE,48,497,9.252780201,419406,2.75374247,6.272984245
TX,WOOD,48,499,15.16211603,295680,3.025546962,11.34580111
TX,YOAKUM,48,501,13.32263155,55987,5.132489203,7.753334753
TX,YOUNG,48,503,14.44875298,128460,,10.83656474
TX,ZAPATA,48,505,5.536355758,98633,2.725590527,2.342304359
TX,ZAVALA,48,507,8.583032927,83281,2.83323417,5.41647709
UT,BEAVER,49,1,17.80993298,45524,,16.05813629
UT,BOX ELDER,49,3,10.12152932,350697,1.132124315,8.719046961
UT,CACHE,49,5,11.19642039,796240,1.217737565,9.640422393
UT,CARBON,49,7,9.800104654,147315,0.959919135,8.639272212
UT,DAGGETT,49,9,16.80951553,7580,,15.46475429
UT,DAVIS,49,11,10.6593096,2184695,1.519181165,8.87301966
UT,DUCHESNE,49,13,9.163008633,132834,0.838866988,8.130556956
UT,EMERY,49,15,20.64685378,75813,,18.31902223
UT,GARFIELD,49,17,14.78787055,35594,,12.91813979
UT,GRAND,49,19,16.81670604,64665,1.808247961,14.69201469
UT,IRON,49,21,15.05248883,323766,,13.50692078
UT,JUAB,49,23,8.590050337,71963,0.861213273,7.552177931
UT,KANE,49,25,17.12501077,49929,2.328173669,14.46054535
UT,MILLARD,49,27,20.55649815,87378,,18.25539761
UT,MORGAN,49,29,10.59784183,68171,1.557482503,8.779328744
UT,PIUTE,49,31,20.67381018,10653,,18.72345073
UT,RICH,49,33,11.26611991,15912,1.132905913,9.755578696
UT,SALT LAKE,49,35,9.503297616,7331410,1.310067108,7.952461418
UT,SAN JUAN,49,37,16.31721955,103612,3.219451405,12.6578431
UT,SANPETE,49,39,9.922023767,195068,0.974079959,8.744066607
UT,SEVIER,49,41,21.24249605,145350,,18.82465097
UT,SUMMIT,49,43,11.72278387,260271,1.705132199,9.662415796
UT,TOOELE,49,45,10.17639393,412718,1.354367447,8.548667921
UT,UINTAH,49,47,20.04668132,236979,,18.13351256
UT,UTAH,49,49,10.45620909,3691535,1.42322909,8.769723755
UT,WASATCH,49,51,10.00115285,172614,1.423805194,8.309844862
UT,WASHINGTON,49,53,19.01383469,996567,2.305782192,16.42426392
UT,WAYNE,49,55,19.56349233,19242,,17.1455326
UT,WEBER,49,57,9.339154129,1632447,0.988851614,8.148869779
VT,ADDISON,50,1,8.752844675,258178,0.596784864,7.985549849
VT,BENNINGTON,50,3,7.155060715,258062,1.009047024,5.939617709
VT,CALEDONIA,50,5,11.35573556,217964,,10.23087496
VT,CHITTENDEN,50,7,8.011282399,1103666,,7.351529731
VT,ESSEX,50,9,11.80551563,43901,,10.1190134
VT,FRANKLIN,50,11,8.53306834,336170,,7.776973677
VT,GRAND ISLE,50,13,7.271433398,49142,,6.495813836
VT,LAMOILLE,50,15,9.360681852,172335,,8.580625031
VT,ORANGE,50,17,10.1239426,202629,,9.27239603
VT,ORLEANS,50,19,13.11575066,190307,,11.76253829
VT,RUTLAND,50,21,9.769836136,428705,,8.815311916
VT,WASHINGTON,50,23,9.029345372,415278,,8.312060927
VT,WINDHAM,50,25,9.549075302,309109,1.085122193,8.073309119
VT,WINDSOR,50,27,10.64591576,395268,1.007046086,9.387108156
VA,ACCOMACK,51,1,11.57868411,233198,3.705178914,7.873505192
VA,ALBEMARLE,51,3,11.52332497,704322,1.790347099,9.537667275
VA,ALLEGHANY,51,5,15.07198443,113404,2.197997729,12.45532046
VA,AMELIA,51,7,11.96710123,88926,3.65208539,7.956328885
VA,AMHERST,51,9,12.80234504,226109,2.40350539,9.859277212
VA,APPOMATTOX,51,11,15.41230441,105236,3.621470435,11.28551252
VA,ARLINGTON,51,13,6.24930386,1498039,3.542510286,2.641793385
VA,AUGUSTA,51,15,12.18610521,516201,1.559164977,10.25766432
VA,BATH,51,17,17.5542172,32753,1.921357107,15.19618803
VA,BEDFORD,51,19,12.35743108,526307,2.087785159,9.902872849
VA,BLAND,51,21,16.4003709,47423,3.595465928,12.23719983
VA,BOTETOURT,51,23,12.77838201,231483,1.283673079,11.20296505
VA,BRUNSWICK,51,25,13.8290991,120113,4.014899739,8.832779426
VA,BUCHANAN,51,27,19.39878967,167089,4.754605311,14.07363172
VA,BUCKINGHAM,51,29,11.96727469,119366,2.836174927,8.785224774
VA,CAMPBELL,51,31,12.86341594,382820,2.424108778,9.931026286
VA,CAROLINE,51,33,10.3335649,201488,1.545205966,8.563016397
VA,CARROLL,51,35,17.83445028,209473,3.132215282,14.19085291
VA,CHARLES CITY,51,36,10.34027487,50212,3.267304088,6.924456959
VA,CHARLOTTE,51,37,14.50505528,87277,3.837316212,10.36075377
VA,CHESTERFIELD,51,41,13.00674795,2243702,6.005214164,6.728569506
VA,CLARKE,51,43,7.871751832,99457,0.897839068,6.785992959
VA,CRAIG,51,45,10.25823001,36333,1.465461429,8.635754851
VA,CULPEPER,51,47,9.759246129,331713,1.918196653,7.53817632
VA,CUMBERLAND,51,49,13.94651151,69449,3.202532273,10.43405676
VA,DICKENSON,51,51,19.15044358,110096,3.698583525,14.71214335
VA,DINWIDDIE,51,53,12.79177946,195552,4.606214164,7.716142199
VA,ESSEX,51,57,14.42665951,77849,,12.63823065
VA,FAIRFAX,51,59,7.178130851,7689681,3.916411679,3.182451469
VA,FAUQUIER,51,61,6.962120875,462857,1.242260784,5.542394265
VA,FLOYD,51,63,12.72353265,107455,2.044108525,10.47084163
VA,FLUVANNA,51,65,10.48920126,180681,2.262376743,8.021153908
VA,FRANKLIN,51,67,15.7555171,392755,2.823022435,12.47470724
VA,FREDERICK,51,69,10.42004114,555136,1.409972564,8.631783258
VA,GILES,51,71,13.41014141,119544,2.877712748,10.12954887
VA,GLOUCESTER,51,73,9.826497294,258035,1.589580445,8.23691685
VA,GOOCHLAND,51,75,10.86208344,150989,3.307311341,7.437253421
VA,GRAYSON,51,77,17.59431536,107980,3.16410031,13.71110134
VA,GREENE,51,79,10.10578457,130144,1.604092789,8.287812745
VA,GREENSVILLE,51,81,12.93513032,84042,4.601921364,7.338198932
VA,HALIFAX,51,83,15.19629139,251245,3.218038177,11.44191352
VA,HANOVER,51,85,10.06082544,702441,2.531574297,7.398307643
VA,HENRICO,51,87,12.32511027,2178744,5.227982919,6.956590175
VA,HENRY,51,89,16.15827486,374332,3.977421504,11.51794977
VA,HIGHLAND,51,91,17.81402744,16082,,15.45845357
VA,ISLE OF WIGHT,51,93,12.94993506,247799,5.873467812,6.687261545
VA,JAMES CITY,51,95,12.12835094,478971,4.7219713,7.115299219
VA,KING AND QUEEN,51,97,11.05170319,49147,,9.823736169
VA,KING GEORGE,51,99,10.48509323,169123,2.167970405,8.120034609
VA,KING WILLIAM,51,101,12.37217164,111554,,10.95104382
VA,LANCASTER,51,103,14.87967045,79027,,12.5302488
VA,LEE,51,105,18.96085278,177983,2.389375756,14.64456109
VA,LOUDOUN,51,107,5.124192988,2287616,1.096517567,3.94660992
VA,LOUISA,51,109,9.930750862,233836,1.720032012,7.983544811
VA,LUNENBURG,51,111,13.4702176,89175,3.399026871,9.819410961
VA,MADISON,51,113,12.65005885,92741,2.47071462,9.981687063
VA,MATHEWS,51,115,13.62095407,62658,,11.09855517
VA,MECKLENBURG,51,117,15.88250113,225326,5.294167045,10.10151413
VA,MIDDLESEX,51,119,15.15478891,75755,,12.45393544
VA,MONTGOMERY,51,121,10.82871652,665320,1.598524819,9.075495749
VA,NELSON,51,125,13.55848,104640,1.914747176,11.17798351
VA,NEW KENT,51,127,10.31687387,131603,2.700752322,7.5621065
VA,NORTHAMPTON,51,131,15.64920737,86307,7.511619536,8.137587831
VA,NORTHUMBERLAND,51,133,9.647001648,86457,,7.735803208
VA,NOTTOWAY,51,135,14.22567931,110539,3.393281303,9.91882227
VA,ORANGE,51,137,9.570205529,237595,1.921728018,7.379435588
VA,PAGE,51,139,11.02775426,167805,1.556859425,9.211418267
VA,PATRICK,51,141,18.82242622,129080,4.085487861,14.00738695
VA,PITTSYLVANIA,51,143,15.72783724,441566,4.218963639,10.82006321
VA,POWHATAN,51,145,10.65239746,196658,3.550799153,6.939276059
VA,PRINCE EDWARD,51,147,15.74740679,161915,3.846694788,11.41987515
VA,PRINCE GEORGE,51,149,12.94317333,254952,5.091390459,7.483730554
VA,PRINCE WILLIAM,51,153,5.744712012,2903269,1.141291288,4.456774358
VA,PULASKI,51,155,12.01407863,243241,1.749623102,9.914530911
VA,RAPPAHANNOCK,51,157,13.26287009,51855,2.186187377,10.78519106
VA,RICHMOND,51,159,13.65190414,63985,,11.67336731
VA,ROANOKE,51,161,11.71009834,649809,2.307408541,9.143106343
VA,ROCKBRIDGE,51,163,14.27380044,156496,1.297618222,12.3772815
VA,ROCKINGHAM,51,165,10.8685401,537609,1.472511884,9.115549761
VA,RUSSELL,51,167,18.32997645,200120,3.145380575,14.47959678
VA,SCOTT,51,169,15.99870847,160404,2.472527672,12.39899906
VA,SHENANDOAH,51,171,10.73245907,296130,1.458780845,9.013181648
VA,SMYTH,51,173,16.29216104,224066,2.63649079,13.18245395
VA,SOUTHAMPTON,51,175,12.94875922,129116,4.538116549,7.866068684
VA,SPOTSYLVANIA,51,177,9.939826031,871474,1.792427645,7.957292424
VA,STAFFORD,51,179,8.311751942,923306,1.749842514,6.336123297
VA,SURRY,51,181,12.87813422,48520,5.541500178,6.907362898
VA,SUSSEX,51,183,12.68420352,84084,3.64199903,8.037515102
VA,TAZEWELL,51,185,20.63310435,311664,5.272181238,14.71003654
VA,WARREN,51,187,11.74598543,265281,1.632849992,9.797099953
VA,WASHINGTON,51,191,15.68236444,383373,2.517432186,12.25700589
VA,WESTMORELAND,51,193,10.91121647,122351,2.294819337,8.443203221
VA,WISE,51,195,17.9610564,287162,3.021486124,14.04431513
VA,WYTHE,51,197,17.07182512,204613,2.411274735,14.08184445
VA,YORK,51,199,12.21353919,459447,5.677495543,6.259092648
VA,ALEXANDRIA CITY,51,510,8.603342483,1001720,5.625821027,2.900057483
VA,BRISTOL CITY,51,520,13.78058932,123428,2.244801881,10.72516454
VA,BUENA VISTA CITY,51,530,13.28387141,46758,,12.29988094
VA,CHARLOTTESVILLE CITY,51,540,8.498376415,307636,2.075184939,6.225554816
VA,CHESAPEAKE CITY,51,550,12.50850445,1578166,5.518457846,6.812441065
VA,COLONIAL HEIGHTS CITY,51,570,12.41866162,122641,5.09087992,7.134945342
VA,COVINGTON CITY,51,580,18.75626556,41211,,15.52242667
VA,DANVILLE CITY,51,590,17.53200142,300902,5.844000472,10.91615182
VA,EMPORIA CITY,51,595,,40101,,
VA,FAIRFAX CITY,51,600,4.699615599,162025,0.866053823,3.718937006
VA,FALLS CHURCH CITY,51,610,4.301430447,88264,0.79775903,3.40664667
VA,FRANKLIN CITY,51,620,11.22290756,59692,,6.184051103
VA,FREDERICKSBURG CITY,51,630,7.949029003,180304,1.620184255,5.974429442
VA,GALAX CITY,51,640,23.4860381,48722,,19.3896361
VA,HAMPTON CITY,51,650,13.40842532,961331,7.028610047,6.019373733
VA,HARRISONBURG CITY,51,660,7.552410346,349525,,6.537907464
VA,HOPEWELL CITY,51,670,11.22195406,156855,3.728098832,7.230252279
VA,LEXINGTON CITY,51,678,12.620379,49520,,12.13497981
VA,LYNCHBURG CITY,51,680,11.95945506,537081,2.15270191,9.268577668
VA,MANASSAS,51,683,5.888255554,273259,1.372909326,4.271273459
VA,MANASSAS PARK,51,685,5.888255554,101183,1.372909326,4.271273459
VA,MARTINSVILLE CITY,51,690,24.19416454,96856,8.276951026,15.28052497
VA,NEWPORT NEWS CITY,51,700,12.73951583,1268829,5.913895165,6.480643452
VA,NORFOLK CITY,51,710,12.39486524,1706510,5.701070738,6.53779505
VA,NORTON CITY,51,720,14.28589569,27834,,11.11125221
VA,PETERSBURG CITY,51,730,12.51899207,226529,4.830162293,7.327389057
VA,POQUOSON,51,735,11.6901111,84768,5.579371205,5.845055548
VA,PORTSMOUTH CITY,51,740,14.24401537,671261,7.385785748,6.682377581
VA,RADFORD CITY,51,750,7.991057811,117586,,6.431827019
VA,RICHMOND CITY,51,760,12.27129001,1461206,5.863705059,6.237622483
VA,ROANOKE CITY,51,770,13.00217587,682800,3.383219233,9.486281378
VA,SALEM CITY,51,775,13.00217587,174831,3.383219233,9.486281378
VA,STAUNTON CITY,51,790,15.77814756,168290,,13.1484563
VA,SUFFOLK CITY,51,800,13.20413529,593342,6.289734916,6.655918113
VA,VIRGINIA BEACH CITY,51,810,11.9278252,3095370,5.116288659,6.628266502
VA,WAYNESBORO CITY,51,820,15.81499171,147726,,14.30880202
VA,WILLIAMSBURG CITY,51,830,7.419655728,99366,,6.35970491
VA,WINCHESTER CITY,51,840,9.29476947,187217,,7.812994627
WA,ADAMS,53,1,9.484453061,130911,3.200275573,6.051430174
WA,ASOTIN,53,3,13.93195534,152508,,12.45245566
WA,BENTON,53,5,11.30598201,1246682,3.404962969,7.581215892
WA,CHELAN,53,7,7.660182721,510540,1.702789843,5.810355315
WA,CLALLAM,53,9,15.7509992,501846,,13.21958862
WA,CLARK,53,11,9.020959619,3026374,1.863834632,7.050620151
WA,COLUMBIA,53,13,10.08968901,28002,2.132356957,7.593271114
WA,COWLITZ,53,15,9.811777057,714192,1.652955962,8.052862379
WA,DOUGLAS,53,17,12.23232354,270961,2.818971679,9.111319178
WA,FERRY,53,19,19.63241437,53266,,16.4299638
WA,FRANKLIN,53,21,9.541767135,566834,2.310427891,6.961289231
WA,GARFIELD,53,23,9.058453669,15683,,7.815136498
WA,GRANT,53,25,11.40465983,629104,3.423321164,7.712088689
WA,GRAYS HARBOR,53,27,12.5036191,503127,1.778292495,10.47525423
WA,ISLAND,53,29,8.086239477,551192,1.066317294,6.82443068
WA,JEFFERSON,53,31,14.28660393,209220,2.07583134,12.027611
WA,KING,53,33,8.439295534,13825843,2.136624099,6.154808175
WA,KITSAP,53,35,10.25271343,1763264,2.272706089,7.801255172
WA,KITTITAS,53,37,8.663937366,288912,2.417334694,6.102349426
WA,KLICKITAT,53,39,11.88109928,143598,3.517248504,8.086902071
WA,LEWIS,53,41,11.39422278,527092,2.783458677,8.422207223
WA,LINCOLN,53,43,11.85634802,73231,2.347791687,9.175952509
WA,MASON,53,45,10.46972691,423705,2.070722328,8.244184222
WA,OKANOGAN,53,47,10.81423576,287023,2.261158387,8.258143673
WA,PACIFIC,53,49,14.61782582,145676,1.639382335,12.50029031
WA,PEND OREILLE,53,51,12.37614341,90882,2.136358089,9.822336041
WA,PIERCE,53,53,8.810155738,5645104,2.202538934,6.465144879
WA,SAN JUAN,53,55,,110553,,
WA,SKAGIT,53,57,8.820123679,824118,1.428958585,7.169430141
WA,SKAMANIA,53,59,9.682761299,77809,2.444443753,7.074202947
WA,SNOHOMISH,53,61,7.538240576,5075651,1.683716785,5.710205209
WA,SPOKANE,53,63,12.26339417,3314449,1.856975729,10.02031458
WA,STEVENS,53,65,12.17252773,304680,2.111294959,9.696317589
WA,THURSTON,53,67,11.1146535,1790138,2.396175299,8.549733462
WA,WAHKIAKUM,53,69,12.67157987,28114,1.583947484,10.74114388
WA,WALLA WALLA,53,71,10.26216237,412661,1.973492763,7.965734425
WA,WHATCOM,53,73,10.03314493,1420468,1.738025106,8.058116399
WA,WHITMAN,53,75,11.10681955,318522,2.056106733,8.743257603
WA,YAKIMA,53,77,8.8376498,1705971,2.374417889,6.313793023
WV,BARBOUR,54,1,15.09638826,116327,2.395100061,12.12065788
WV,BERKELEY,54,3,9.203131519,740590,1.227084203,7.73744761
WV,BOONE,54,5,17.10771182,170861,4.589873904,11.72124823
WV,BRAXTON,54,7,16.67869507,101556,4.832145301,11.0671715
WV,BROOKE,54,9,11.83721132,167336,2.397891682,8.90645482
WV,CABELL,54,11,13.50436025,675350,3.184990626,9.63990496
WV,CALHOUN,54,13,17.11049961,53084,,13.0844997
WV,CLAY,54,15,17.61245363,65266,4.268048578,12.7501198
WV,DODDRIDGE,54,17,13.76419756,57571,2.897725803,10.45251093
WV,FAYETTE,54,19,17.01676753,320795,4.263301501,12.09757349
WV,GILMER,54,21,15.88019805,60441,,11.74699581
WV,GRANT,54,23,14.05114617,83167,2.007306596,11.34900268
WV,GREENBRIER,54,25,16.88368377,248967,3.459096188,12.51863382
WV,HAMPSHIRE,54,27,10.17735039,165868,1.379979714,8.56737406
WV,HANCOCK,54,29,12.22806061,213411,2.581740243,9.294264875
WV,HARDY,54,31,10.58537102,97450,1.360976274,8.9723621
WV,HARRISON,54,33,14.06846696,482340,2.355354198,11.14018877
WV,JACKSON,54,35,14.63716086,204363,3.117780901,11.02709877
WV,JEFFERSON,54,37,7.275920762,378340,0.843300789,6.275726803
WV,KANAWHA,54,39,16.17386561,1344423,3.81404987,11.64288908
WV,LEWIS,54,41,14.0852979,114891,2.950298884,10.56397342
WV,LINCOLN,54,43,15.17008229,151720,3.893462185,10.69981089
WV,LOGAN,54,45,16.74627449,254054,4.537700186,11.23620998
WV,MC DOWELL,54,47,20.86721308,151225,6.224795767,14.00579047
WV,MARION,54,49,11.83947013,395957,2.001037204,9.282589253
WV,MARSHALL,54,51,11.21125678,229990,1.784374201,9.056540758
WV,MASON,54,53,13.45878951,190432,3.310428065,9.442860384
WV,MERCER,54,55,19.40404009,434779,5.43739585,13.16702721
WV,MINERAL,54,57,10.0650137,195427,,8.570988227
WV,MINGO,54,59,17.91168596,185009,5.027841673,12.15061738
WV,MONONGALIA,54,61,11.71667283,687449,1.910718953,9.37333826
WV,MONROE,54,63,16.49981173,94768,,13.256259
WV,MORGAN,54,65,9.199210332,122389,1.145922394,7.798638517
WV,NICHOLAS,54,67,16.9724136,182839,4.210877298,12.11701426
WV,OHIO,54,69,12.15793056,308570,2.32947226,9.381710196
WV,PENDLETON,54,71,14.77153779,53083,1.464419695,12.86142515
WV,PLEASANTS,54,73,11.24109876,53400,,9.774868487
WV,POCAHONTAS,54,75,17.75909567,61121,3.228926485,13.3560141
WV,PRESTON,54,77,11.45483777,234956,1.793640078,9.253552223
WV,PUTNAM,54,79,14.87447297,391800,3.684812622,10.47974232
WV,RALEIGH,54,81,17.974635,551245,4.769442861,12.58873354
